(79, 1)
(78, 1)
(73, 1)
(72, 1)
(70, 1)
(69, 1)
(68, 1)
(67, 1)
(65, 1)
(63, 1)
(63, 6)
(63, 8)
(63, 10)
(63, 15)
(63, 16)
(63, 22)
(63, 23)
(63, 26)
(63, 29)
(63, 31)
(63, 32)
(63, 34)
(63, 37)
(63, 39)
(63, 41)
(63, 43)
(63, 45)
(63, 46)
(63, 47)
(63, 48)
(63, 49)
(63, 50)
(63, 51)
(63, 52)
(63, 53)
(63, 54)
(63, 55)
(63, 56)
(63, 57)
(63, 59)
(63, 62)
(63, 66)
(63, 68)
(66, 68)
(68, 68)
(71, 68)
(72, 68)
(73, 68)
(74, 68)
(76, 68)
(77, 68)
(80, 68)
(81, 68)
(82, 68)
(84, 68)
(85, 68)
(86, 68)
(87, 68)
(88, 68)
(90, 68)
(92, 68)
(95, 68)
(96, 68)
(97, 68)
(98, 68)
(99, 68)
(101, 68)
(105, 68)
(108, 68)
(109, 67)
(109, 65)
(109, 64)
(109, 63)
(109, 61)
(109, 60)
(109, 59)
(109, 58)
(109, 54)
(109, 49)
(109, 48)
(109, 47)
(109, 45)
(109, 44)
(109, 43)
(109, 41)
(109, 40)
(109, 39)
(109, 38)
(109, 37)
(109, 36)
(109, 35)
(109, 34)
(108, 34)
(105, 34)
(104, 34)
(102, 34)
(99, 34)
(95, 34)
(94, 34)
(93, 34)
(92, 34)
(92, 39)
(92, 43)
(92, 44)
(92, 49)
(92, 50)
(92, 51)
(92, 52)
(92, 54)
(93, 54)
(95, 54)
(96, 54)
(97, 54)
(99, 54)
(100, 54)
(101, 54)
(103, 54)
(105, 54)
(108, 54)
(110, 54)
(112, 54)
(113, 54)
(114, 49)
(114, 48)
(114, 47)
(114, 46)
(114, 45)
(114, 44)
(114, 43)
(110, 43)
(108, 43)
(105, 43)
(104, 43)
(103, 43)
(102, 43)
(101, 44)
(101, 45)
(101, 46)
(101, 50)
(101, 51)
(101, 52)
(101, 55)
(101, 61)
(101, 63)
(101, 67)
(101, 69)
(101, 70)
(101, 72)
(101, 75)
(101, 77)
(105, 77)
(108, 77)
(110, 77)
(111, 77)
(112, 77)
(115, 77)
(117, 77)
(119, 77)
(121, 77)
(122, 77)
(123, 77)
(124, 77)
(124, 76)
(124, 75)
(124, 73)
(124, 68)
(124, 67)
(124, 66)
(124, 65)
(124, 64)
(124, 63)
(124, 62)
(124, 61)
(124, 60)
(124, 59)
(124, 58)
(124, 57)
(124, 54)
(123, 52)
(121, 52)
(118, 52)
(116, 52)
(110, 52)
(108, 52)
(105, 52)
(103, 52)
(100, 52)
(97, 52)
(95, 52)
(94, 52)
(93, 52)
(91, 52)
(90, 52)
(89, 52)
(87, 52)
(86, 52)
(84, 52)
(81, 52)
(80, 52)
(79, 52)
(77, 52)
(76, 52)
(74, 52)
(72, 52)
(71, 52)
(70, 52)
(69, 52)
(69, 53)
(69, 54)
(69, 55)
(69, 56)
(69, 57)
(69, 61)
(69, 63)
(69, 65)
(69, 66)
(69, 69)
(69, 70)
(69, 71)
(69, 72)
(69, 73)
(69, 75)
(69, 76)
(69, 79)
(69, 81)
(69, 82)
(69, 84)
(69, 85)
(69, 87)
(69, 88)
(69, 90)
(69, 92)
(69, 95)
(69, 96)
(69, 97)
(69, 99)
(69, 100)
(69, 104)
(69, 107)
(69, 109)
(69, 111)
(70, 111)
(72, 111)
(75, 111)
(79, 111)
(80, 111)
(82, 111)
(83, 111)
(84, 111)
(87, 111)
(89, 111)
(90, 111)
(90, 105)
(90, 102)
(90, 100)
(90, 99)
(90, 98)
(90, 97)
(90, 94)
(90, 93)
(90, 92)
(90, 89)
(86, 88)
(82, 88)
(81, 88)
(80, 88)
(79, 88)
(77, 88)
(74, 88)
(72, 88)
(71, 88)
(70, 88)
(68, 88)
(64, 88)
(63, 88)
(62, 88)
(59, 88)
(58, 88)
(56, 88)
(54, 88)
(47, 88)
(45, 88)
(44, 88)
(43, 88)
(41, 88)
(38, 88)
(33, 88)
(32, 88)
(29, 88)
(28, 88)
(27, 88)
(26, 88)
(23, 88)
(20, 88)
(19, 88)
(18, 88)
(16, 88)
(15, 88)
(14, 88)
(13, 88)
(13, 90)
(13, 91)
(13, 92)
(13, 93)
(13, 94)
(13, 95)
(13, 96)
(13, 97)
(13, 98)
(13, 99)
(13, 100)
(13, 101)
(13, 102)
(13, 103)
(13, 104)
(13, 105)
(13, 106)
(13, 107)
(13, 108)
(13, 109)
(13, 112)
(13, 115)
(13, 117)
(13, 118)
(13, 119)
(13, 120)
(13, 121)
(13, 122)
(13, 123)
(13, 124)
(15, 124)
(16, 124)
(17, 109)
(17, 108)
(15, 105)
(14, 105)
(12, 105)
(9, 105)
(8, 105)
(7, 105)
(5, 105)
(3, 105)
(1, 105)
(0, 105)
